timestamp,user_id,amount,location,device_type,is_fraud,age,income,debt,credit_score
2023-10-31 01:41:24,97fcbf0a-5a55-4cf0-ac86-b4095cccc356,959.83,Gonzalezton,Tablet,0,32,26463.19,20017.11,754
2023-11-11 16:19:37,11b1ddab-be27-45e0-9302-5cb2631b6ad8,952.78,Joneschester,Desktop,0,51,118830.56,29199.41,680
2023-06-22 10:26:50,6adfd057-9035-4d92-b24b-f4150dfca5f5,112.21,New Joseph,Mobile,0,34,65068.33,14202.78,509
2023-10-15 21:04:17,138aa3f5-341e-4949-8ab2-9dbe3d67a3f0,417.54,Donnaland,Desktop,0,23,53827.6,24040.3,336
2023-04-07 02:38:24,dacd1a04-aac9-4941-be96-845454f55365,944.38,Goodwinview,Mobile,0,42,88491.18,36160.89,760
2023-07-10 08:20:40,27b74083-1a90-44e5-ad27-1946a0eae80d,378.85,South Ariel,Mobile,0,53,63891.42,24571.17,403
2023-08-12 18:17:54,93d92846-c6c1-4af5-9bed-1e07abb9e4d2,93.16,Coffeyview,Mobile,0,37,66062.04,2271.69,674
2023-10-19 04:02:19,9d6473e8-4dbe-4d9a-962c-591287b9de24,822.82,Stephenville,Desktop,0,31,149598.62,12447.19,391
2024-01-27 09:15:12,8caf8f0b-f220-4c63-b14e-62d2fa13b5f3,508.74,South Omarborough,Desktop,0,58,105256.74,10475.45,450
2023-08-05 09:00:04,3772ce81-071d-435f-a055-9ed055c1f3e6,26.09,Lorraineview,Tablet,0,20,37511.35,26462.8,654
2023-09-20 21:51:23,a85dbbbf-8d65-4e0d-a934-6b79e73b0ade,434.24,Rojasview,Desktop,0,66,122830.93,12011.32,780
2023-10-24 12:16:45,fb33be35-35a7-4783-b9ae-dcfd21339030,706.47,Port Harryport,Mobile,0,48,123298.25,921.43,504
2023-10-22 13:10:02,07118d08-c979-4bba-a8d4-c07ff6a218e9,108.43,Margaretbury,Mobile,0,49,109376.67,24051.57,464
2023-12-05 04:21:13,1ed58209-ae93-4fae-adef-18003f63e8b7,841.25,Russellburgh,Desktop,0,24,68252.97,27375.3,457
2024-01-29 02:03:49,0a1277fb-ee7c-4705-ba53-8e798edfd43f,22.49,North Darleneberg,Mobile,0,24,38665.05,33239.32,441
2023-08-09 18:27:57,e352d863-a438-4d5e-83e4-62653f97512b,954.4,Rothstad,Mobile,0,70,57709.41,16062.49,359
2023-10-14 02:59:09,63675619-c479-4804-954f-1014f1902b6e,996.82,New Joy,Desktop,0,36,96681.02,1567.54,337
2023-04-18 10:20:53,e9c8130f-9e03-4e1c-838a-71340023ba36,669.15,South Connorburgh,Tablet,0,55,139392.35,42146.55,807
2023-08-24 10:08:24,a3d2e535-5d30-4a7d-909d-be312d1015bc,407.45,Hillburgh,Tablet,0,47,50797.2,25500.1,438
2023-08-30 01:05:56,d1288fbb-a1aa-418d-ba42-402592e629c5,316.76,Archerborough,Tablet,0,24,70924.61,659.48,588
2023-08-16 13:36:57,805b6b82-fcdb-40d0-b4f6-1420a1aa18aa,256.24,West Josephton,Mobile,0,32,120418.11,2971.95,330
2023-07-06 14:32:23,77564fa4-1dc2-4fb7-9979-252a8fba3ca6,584.46,Cookhaven,Desktop,0,36,49042.21,7869.42,614
2023-09-28 17:52:57,e085c7d5-8892-4fab-8da8-4e10b42f735c,622.28,South William,Desktop,0,32,148169.06,24585.93,584
2023-10-25 07:46:49,1312c237-ab68-4db5-adbb-a965238e15dc,115.29,Sergioburgh,Desktop,0,54,93631.16,32190.9,621
2024-02-07 14:05:58,c5ef33d2-b0ff-4ac2-aadf-036bacb04539,990.47,Lake Monique,Tablet,0,44,118097.33,7630.2,808
2024-02-13 14:54:55,8b408dca-d4db-44ac-b075-c3a2c0fe8b23,696.26,North Brandon,Mobile,0,40,32970.89,30281.77,686
2024-02-21 02:25:10,3142b62c-0b31-49b9-b77d-c0cd01d042c0,165.19,Toddville,Mobile,0,39,40176.38,38899.45,713
2023-10-26 16:29:03,59ad6593-9ec2-46c3-934f-3d4616611471,65.13,Danielleside,Mobile,0,28,36561.32,1867.75,529
2023-08-11 13:01:50,acfbe682-e4ed-45df-b055-cbf12d16fd52,897.67,Gillland,Tablet,0,36,25063.89,19112.08,779
2023-12-17 19:44:01,0a87aa1b-e5f5-4401-90c0-29f55585f835,457.09,East Jamesland,Desktop,0,24,43978.79,3940.63,677
2023-09-23 07:33:32,9007054b-2f77-4bb1-ad7b-52d7e7fff973,523.47,Lake Jasontown,Tablet,0,65,25652.39,13119.73,828
2023-08-09 04:37:42,b2c016e6-9557-40af-b8bf-6c751e530ded,852.33,New Elizabethfort,Tablet,0,28,120386.36,25342.05,312
2023-11-12 15:27:40,64af890e-2220-4d7d-a54f-ec7b095af216,343.45,Karenmouth,Mobile,0,44,72331.1,2172.23,417
2023-04-10 12:02:52,9ed8a006-8270-4b88-9d44-bf7f9a6a291e,851.3,North Kristen,Mobile,0,31,95284.91,24389.83,600
2023-09-02 02:06:23,fcf5143a-a8f0-41aa-9476-63d1dae4e0b5,773.61,New Kathleenchester,Tablet,0,49,102535.13,1682.27,690
2023-11-28 03:51:34,0b774002-5b3e-4c0b-8f23-e6095a12c43c,801.66,North Deniseburgh,Desktop,0,44,30776.69,7026.75,700
2024-01-13 08:47:20,08d47af7-b221-4472-a2e7-c96834e47fda,615.38,Grimeston,Desktop,0,53,125340.77,42775.46,588
2024-02-19 07:30:46,ebab913a-a611-4bda-a02c-d67f980e4680,309.72,Andrewchester,Tablet,0,27,21925.71,8003.53,565
2023-06-02 06:11:55,a939ea32-59c8-49f3-b4c7-8f6c05e00398,697.14,Ryanmouth,Desktop,0,27,52638.07,27210.99,702
2023-12-22 11:27:59,4b61993b-a1fc-416c-b73c-1ed83d9ebb49,199.48,Lake Jimmy,Desktop,0,22,51761.13,23074.47,773
2023-05-29 09:18:59,69049a8a-8d3a-42a2-aa3d-c8dffbae4ae7,86.04,East Stephanie,Desktop,0,41,25401.81,47151.1,412
2024-02-02 16:47:41,38b2b6bd-3796-4d7b-a0b9-3db366e0d472,914.27,Carterton,Tablet,0,20,110408.52,19012.95,689
2023-03-02 20:09:51,aa307b57-0e42-4a85-9d51-af8a61136660,634.99,East Kimberly,Desktop,0,69,35831.87,13178.51,424
2024-01-09 22:53:44,3d5832ba-3ebe-4f92-91d1-8ba65ab170cf,608.24,Greenebury,Tablet,0,33,107039.7,20438.21,692
2023-05-05 02:12:30,cec9316a-c6b4-43be-b1d2-bceb2558d9d2,94.42,West Daniel,Mobile,0,34,79046.01,39125.57,394
2023-05-06 18:05:30,81cdfbb5-360d-44bb-b9a0-9aed59ae069d,874.62,Emilymouth,Desktop,0,54,128330.62,6207.02,404
2023-07-20 07:28:06,0d5295d6-d6ee-4a32-bd1a-0ce1cbffc23a,816.44,Deborahtown,Desktop,0,69,123947.31,6259.73,622
2023-03-11 06:28:30,aa485618-639a-4fc3-b61d-04416459584e,848.53,North Edward,Mobile,0,42,144333.7,33827.07,446
2023-12-13 05:48:21,b582c38c-fb09-4b2d-90a9-38d7256458a6,889.51,Lewisbury,Tablet,0,64,83206.26,28009.95,516
2024-02-19 18:23:17,f2f0b12e-5db4-423c-b7fa-582a5286713e,296.57,South Amyview,Tablet,0,20,48657.78,3924.6,395
2023-08-12 10:01:20,639dc27b-42b7-4e5c-ade1-87de4ef02277,206.02,East Zacharystad,Tablet,0,22,87036.93,5543.22,406
2023-04-29 17:18:27,9fb79566-1614-474a-8945-9d986d9387cb,318.93,Kariton,Desktop,0,39,139811.88,34870.38,537
2024-01-11 17:06:00,508c1ef1-fb57-4c8e-949c-464a00ad874f,165.01,Port Jeffrey,Desktop,0,58,35059.74,43693.71,302
2023-03-20 03:22:40,e8111769-6d09-4a0e-a291-d844ff3eded7,316.62,West Jacqueline,Tablet,0,46,25011.81,18057.92,301
2024-01-20 11:18:24,8496690f-5cb0-4ed3-b2ec-55a6769de239,576.8,Rodriguezfurt,Tablet,0,35,123010.04,40333.61,695
2023-07-28 19:06:55,023d3d06-c32d-4f43-9b15-d94905e2ac09,458.7,South Lauren,Mobile,0,36,105875.68,25166.43,839
2023-08-20 13:44:57,b32e1cde-d17f-47d6-a7d7-a86ae9d0fb71,220.55,Timothyburgh,Desktop,0,19,45731.23,13133.81,662
2023-06-09 09:08:45,c3e9439a-c07a-49c7-bb75-daf35132b477,765.3,Sarahfurt,Mobile,0,42,55329.62,23690.06,456
2023-08-01 07:45:14,6f292830-cb0c-4c39-87a5-693fd3d82513,463.15,West Lindseyside,Tablet,0,60,146973.17,29982.18,355
2023-12-17 21:48:18,99a7e7b4-65a2-41fc-89ca-ae1c04b5a269,460.44,Tanyashire,Desktop,0,35,23551.78,10739.73,760
2024-02-05 19:15:58,a6e0afa4-77e9-4b97-9128-ce54c2c26f08,272.87,North Kara,Tablet,0,57,101560.39,30671.84,837
2023-11-28 14:28:32,a4e00460-58c7-4396-a749-159756e2d556,455.28,East Sherryville,Mobile,0,56,142533.86,12346.61,409
2023-10-23 14:12:20,c94d592b-400f-424c-b356-6d7a86c71543,710.94,East Tinaland,Desktop,0,43,117213.22,49943.94,595
2023-11-11 04:01:19,82a7c289-a9cc-4a99-b0eb-421e6abe5cf6,98.07,West Kathryn,Tablet,0,70,101909.57,48173.59,372
2023-09-29 05:17:42,9b592cbc-7ffe-4b4b-928d-e9ab03089a4c,14.26,Margaretshire,Desktop,0,42,22199.78,8391.48,761
2023-09-05 16:55:03,1e331ddb-1213-411f-b98b-375a9ac8d039,357.09,Loriborough,Tablet,0,22,111367.0,27826.06,656
2024-01-09 15:40:39,6cf884ab-d15e-43aa-975b-efd62834e639,494.02,Calebton,Mobile,0,43,51386.67,34272.25,337
2023-11-07 05:44:58,3848af12-19fc-4118-a62e-c9a02f41e5c6,90.4,Smithtown,Tablet,0,52,98332.89,32200.36,602
2024-02-09 07:00:03,6b965f2e-5e92-4f85-b00a-d0e0451e1031,412.93,New Alexanderfurt,Desktop,0,24,41546.67,11292.97,338
2023-10-10 08:34:10,ce7f0bf9-24f7-4190-9903-20433cf2a7e6,394.61,Blackmouth,Mobile,0,36,22771.38,14044.94,597
2023-07-02 12:32:54,62ee6c93-a4bd-43b3-9172-bc25a461b4c0,951.08,North Johnburgh,Mobile,0,43,80304.29,15015.68,687
2023-12-25 11:40:00,cedb6654-382c-4a38-bb9a-299b1205184d,777.15,Carlosfurt,Mobile,0,58,95904.17,25941.27,578
2023-10-01 20:50:37,6f37d9ce-f432-4081-8bc8-d0dd0fa2d109,513.68,Danielland,Tablet,0,51,29013.73,605.85,552
2023-04-01 15:04:24,ea33e79c-5c23-42c7-ac65-0b0e573faa8d,411.23,New Dillon,Mobile,0,24,23295.91,2677.86,766
2023-07-20 06:56:28,912e6aeb-31d1-40ed-ab5c-85ae3b6e54af,799.95,Josephbury,Mobile,0,18,117954.16,22225.79,527
2023-07-27 02:28:38,fdf5a9b1-82d1-449d-b0b5-7ef82e3fb95e,657.3,Rayland,Tablet,0,38,94635.86,15497.12,502
2023-10-28 01:33:53,9fed83c5-0e0f-42ad-b035-14c22bc8c240,810.86,New Christine,Desktop,0,70,148729.95,1848.61,840
2023-09-05 00:42:29,b34a3e42-ab50-4396-9e5a-0727edaa4cc3,112.23,Port Christopher,Tablet,0,22,77505.47,28686.72,733
2023-05-20 22:51:31,2c99e2e3-04cb-4ebe-9f1c-cef49d86b951,833.83,Port Charlesborough,Tablet,0,20,56144.16,1181.3,395
2023-03-17 22:29:28,8eb6cac4-1c5c-438e-b0b8-835b4ccaed48,275.37,South Katie,Desktop,0,36,31197.03,48586.94,665
2023-09-11 07:13:25,e218142e-ea00-41c3-b4ef-86d41383fd89,340.85,Lake Alexander,Tablet,0,55,74973.63,13965.8,537
2023-05-09 13:47:59,4484d4fe-4a88-44dc-8ddd-71fc2a0113fa,240.96,North Janice,Mobile,0,60,87467.77,33179.6,716
2023-12-03 16:42:28,da59445f-0ec3-426c-aa18-d845e8dae51c,985.08,West Ericside,Mobile,0,39,68623.33,8087.93,411
2023-05-29 03:59:54,e3aa37fe-4335-4d89-86c5-4653e828dcae,485.24,South Joseph,Desktop,0,61,23446.78,10555.8,539
2023-03-03 20:53:06,0467897e-4b4b-4d88-8470-5f7acd673f7e,366.59,Adamchester,Tablet,0,18,133936.43,37856.56,618
2023-11-13 05:09:09,c30574ea-80bc-480b-87c7-25ebdbe913e3,621.02,East Joy,Mobile,0,69,96136.66,9005.62,713
2023-12-20 00:02:34,3d8d6b68-54bd-4ac4-995a-e6de43027937,980.15,Danamouth,Mobile,0,31,113514.32,35881.65,789
2023-03-23 10:18:37,a4296123-91c2-43ce-8f86-2fa08881a08f,651.12,Bethanyside,Desktop,0,47,50596.54,49722.48,521
2023-05-03 12:52:03,e53032b6-1208-4094-af7a-4e1a418bd722,961.91,Josephberg,Desktop,0,37,119235.34,34723.53,458
2023-07-04 13:27:28,feccdcea-28c5-46c2-b300-cdeb2f604cac,280.32,North Richardland,Desktop,0,49,113295.4,7611.82,500
2023-04-11 09:39:44,0fa6757d-67f1-4205-9090-b9b7d0011d83,794.85,New Nicole,Tablet,0,69,92820.47,17449.8,838
2023-04-14 12:25:46,188cfaad-f27d-45c6-bee9-2b76352bbe59,382.35,Robertport,Mobile,0,39,146067.36,12180.07,457
2023-07-28 06:07:33,e5cfda5b-5d49-4ebb-b11f-46fe97553f02,867.1,Mendozachester,Desktop,0,60,125569.11,27670.41,394
2023-08-11 12:18:46,38deddbb-edbe-477e-9537-dff1eb90a50d,268.17,Lake Martinbury,Desktop,0,23,148834.28,47947.94,580
2023-08-10 09:40:14,b274e8b2-2866-410e-ac66-5d04d8396cbd,580.74,Hollandside,Desktop,0,68,36167.84,38255.31,699
2023-09-18 22:31:52,956d03d0-bee7-41ce-bfff-bd2c6ab19f64,445.92,North Nicoleland,Desktop,0,20,75954.74,18264.56,403
2024-02-28 05:40:45,9e3f2ac2-4451-4d2b-9923-839f1d6db639,482.91,Cruzburgh,Tablet,0,32,127218.35,23125.38,428
2023-07-08 00:12:05,fb3cc235-18bd-43a4-a06f-ccacc8390c26,127.26,Pachecoside,Desktop,0,63,35786.57,6812.37,325
2023-05-01 17:05:32,ba9fbbc2-69d6-4bd2-9260-52bcc7d3914b,399.27,East Elijah,Desktop,0,69,96368.23,30617.78,679
2024-02-28 06:04:41,43042e88-2839-46d7-b768-b36fb78c3ed6,752.61,Christineborough,Tablet,0,43,59293.76,10431.3,847
2023-08-05 21:49:55,67beb10a-38bf-49e0-8721-06a8ed0c3d8c,697.02,Meganfort,Desktop,0,46,22024.82,46933.58,635
2023-06-14 18:43:09,67b4ea6f-1797-4e7c-8e94-dabab021d8d5,367.01,East Rachel,Mobile,0,18,130104.16,11538.83,543
2023-04-06 14:16:27,b860575e-94c2-4793-bdd3-530af4efe1fe,258.03,West Renee,Desktop,0,26,81806.69,41996.4,401
2023-06-13 01:05:44,f350dee2-df14-46a3-87a8-a6bce782ad6d,727.06,Liview,Desktop,0,43,71679.26,37368.16,454
2023-05-17 11:50:28,0704470c-8fdc-4701-a6ad-41f2b829b9bd,368.49,Port David,Tablet,0,26,98563.78,42612.23,356
2023-09-30 04:26:28,6aedd99e-10ae-4f33-90ed-c3f3527a7e81,335.97,Larsonview,Desktop,0,57,140109.15,19471.51,354
2023-11-21 23:09:11,d96adaac-ac99-4b52-8358-3f1dede58e7b,17.02,Nelsonview,Mobile,0,60,30426.57,47921.0,413
2023-12-15 12:33:22,d02aa20c-9742-4514-ad50-35dda1d959cc,670.55,Lake Mariaberg,Mobile,0,65,27199.76,40898.81,734
2023-06-22 22:48:08,74a1e72e-e39e-4d0f-b3e4-12fe61afd034,83.06,Higginstown,Desktop,0,22,129991.44,22983.66,564
2024-01-06 08:01:04,b0ff2bc0-7957-4d02-a558-4c87527e4ff2,789.9,Sandrashire,Tablet,0,67,117108.06,31339.97,383
2023-11-11 18:25:32,f731d7e9-110a-4aa1-8c16-f46343471370,147.92,Allisonbury,Tablet,0,23,131204.04,60.37,824
2024-02-09 03:37:47,3986e2cd-09a7-45cf-868f-2be59d998b1e,148.53,Lauriefort,Desktop,0,66,45118.25,42684.72,684
2023-10-23 05:34:41,cad7205e-6327-496b-8dc3-4a2be2657c09,833.89,Port Tinashire,Mobile,0,57,26660.42,34019.96,714
2023-09-30 02:08:45,04fa506c-a263-466e-96b6-e1c32e064bd6,483.29,Copelandton,Mobile,0,30,107600.99,10902.56,362
2024-01-16 06:17:07,fd63ec4a-b843-4dc5-a76d-bca56ee8f4fd,271.06,Port Matthew,Tablet,0,34,88799.29,24689.51,777
2023-07-15 05:08:39,9809dced-5b0d-40b6-af1e-3fe5d5df0dc2,949.2,Katherinemouth,Desktop,0,33,101656.85,20634.6,671
2023-08-14 18:34:18,19198ca6-a96a-490e-83b3-3d84d5a5257b,969.73,Olsonmouth,Mobile,0,64,74468.82,30295.42,429
2023-05-22 20:08:32,9fe29eda-1ac9-44e3-b251-a5f2e288cdc2,987.95,East Cynthiatown,Desktop,0,67,148870.95,27347.52,443
2023-06-14 12:34:22,29a17d9a-838f-4bc2-8f11-66cf994a63b8,30.78,East Christineberg,Mobile,0,31,117584.88,26313.46,707
2023-03-19 06:16:25,527b1385-64d5-4bec-bb53-bd513b21f43f,823.73,Andrealand,Tablet,0,25,82489.99,3156.53,528
2023-03-24 16:55:37,93785bfe-49d3-40f9-b67a-34df577bf52a,830.19,Whiteburgh,Mobile,0,27,44645.83,13089.92,419
2023-11-13 07:55:47,f67a7d75-edea-43d3-b80c-e5984802ebf5,693.38,Atkinston,Mobile,0,45,98981.59,21178.03,493
2023-10-29 02:37:08,962cdda1-19c8-48f2-b757-3c3dc42b1390,323.7,East Jillianburgh,Mobile,0,58,99233.6,3305.88,773
2023-09-27 02:29:53,1df839ac-4efa-4ec6-a3e0-1995e23a3c2a,440.2,Powellfort,Tablet,0,18,128758.15,7367.1,369
2023-08-25 09:49:52,ecfe13cd-97e7-4432-880d-aa35677d4216,715.89,South Sarahport,Mobile,0,64,49655.08,8984.24,651
2023-12-27 20:13:34,7284dbac-62f3-4e45-a2c7-e36dd81fc668,148.51,West John,Desktop,0,52,39394.05,44343.56,711
2023-04-23 06:45:00,d17b7b8c-2f63-4d23-a21c-a35c5fea671a,806.99,Port James,Tablet,0,24,42724.63,44403.17,546
2023-08-25 07:27:42,aeda8610-aa0f-4008-b024-e869c79d6b65,466.48,New Emilychester,Mobile,0,34,98651.74,31230.88,628
2023-10-05 20:59:00,8ed283ec-85fb-43e3-9e8e-0a9186ed30cb,847.2,Vaughanton,Tablet,0,28,141716.71,15651.07,724
2023-11-29 15:21:48,fb38b837-6dec-40b0-95e5-1cf9b8133857,763.99,Kaylaland,Tablet,0,34,59167.02,26011.81,554
2023-06-23 23:59:15,68aec978-d486-496b-ba2a-e5a40d8fadcd,803.42,Port Stephenstad,Tablet,0,65,101873.19,38337.2,745
2023-03-05 03:32:02,16aed580-28b0-4d77-bf35-55c56192849b,512.22,Jessicabury,Tablet,0,25,29670.12,39157.68,527
2023-04-11 19:35:41,d48cf882-9630-4d6f-88a4-1e902baba01c,228.58,Yolandaport,Mobile,0,45,53475.51,30249.99,832
2023-10-21 10:02:50,ce95b511-768d-4c9d-91c3-3b549289b6e0,34.28,South Roger,Mobile,0,53,84958.68,4258.64,641
2024-01-04 22:30:20,e52da8ff-cb18-416c-9415-18ea07cdf49a,324.09,Lake Samantha,Desktop,0,40,97198.18,32996.3,357
2023-08-29 16:22:14,06332bed-be5a-48f7-93ff-37e3bb57292a,773.21,South Joshuamouth,Desktop,0,42,110818.06,8344.97,793
2023-03-16 04:43:27,7c67c217-e89c-4334-b4df-4b3a65c0b4fa,535.34,West Karen,Desktop,0,57,26776.96,46114.72,400
2023-12-07 06:12:16,4927fdfb-3f80-4947-b43a-bdf022659276,691.21,Kimberlyfort,Desktop,0,19,112721.11,13322.33,699
2024-02-25 21:28:01,3b88f5c5-ce97-4acc-bc0c-37b42a5db822,954.18,Beckland,Mobile,0,47,41878.85,20622.82,706
2024-02-29 16:55:31,bfd082b4-613d-48e5-a730-0e4d546a37b9,401.32,Jamesport,Desktop,0,19,48127.34,9513.09,820
2024-01-30 03:50:36,34ca66a0-b9d7-41c1-8895-4c07a0196cf1,303.99,South Patrickborough,Mobile,0,52,123519.53,8760.45,627
2023-03-21 17:47:22,f4ecdb56-50ca-44fb-83b8-edf7470f2331,351.25,Wyattton,Tablet,0,57,96626.84,47569.4,779
2023-09-01 21:28:37,32b3f423-95a8-4a2d-b0a3-675e7b83bad7,771.87,East Timothyberg,Desktop,0,64,79198.48,45847.53,500
2024-01-22 00:09:50,9cab02b2-8736-42ec-abc9-d6211d2b77f9,605.63,Lake Jennifer,Tablet,0,40,146976.96,42635.75,623
2024-02-19 13:08:00,82f89ea2-84e6-422e-a091-7a98ebd9d1e1,766.0,Knighthaven,Mobile,0,22,93362.25,32174.94,449
2023-12-06 09:51:13,186ebfad-6369-440d-83fa-4a183177f015,262.31,Lake Jorge,Tablet,0,46,55026.21,4266.92,365
2023-05-20 23:30:24,d194db84-a93d-4006-85d7-1d973f0cfeb5,484.69,North Amy,Mobile,0,31,148393.07,48158.77,766
2023-11-19 03:21:57,c213baca-63bb-4c4d-b6fe-779a75ee02e2,21.73,Kathrynberg,Tablet,0,63,88601.79,7420.88,663
2023-09-29 20:52:50,447dd902-6439-4ade-b857-cb956134f32f,399.02,Bennettmouth,Mobile,0,59,80192.14,21554.43,405
2023-03-04 11:03:19,e74d1c20-a2cb-43a0-86e4-d3a472917de1,168.71,Danielbury,Mobile,0,53,57916.27,42508.12,510
2023-11-03 10:24:28,2dfb0dd9-6f8e-4386-b791-7fad4364c68d,215.91,Bowmanborough,Tablet,0,68,21873.78,2148.06,707
2023-11-25 12:56:04,3a67cd50-79f8-45d4-a3e8-21b472a4868a,956.68,North Henryside,Mobile,0,20,116605.0,25408.17,449
2024-01-21 09:57:33,cf96a5f6-2113-4186-83d5-82135ccb7b72,582.26,West Shelbyville,Desktop,0,28,101676.22,49711.31,442
2023-08-19 02:28:58,f7d6220a-ccd4-4748-bb5d-5fd04795521e,516.16,South Connie,Mobile,0,32,145001.32,41928.02,475
2023-04-03 03:16:29,5cc89085-d64e-4817-bd82-5cdc78dd4a1e,801.38,South Derek,Tablet,0,20,135436.89,34147.6,834
2024-01-16 01:09:13,3dacc707-6aa6-46c4-a881-c983678bdee3,529.52,Olsenchester,Mobile,0,23,42329.43,22068.84,737
2023-08-15 18:08:40,299dab2c-0f01-40dd-8ea1-2f8042679575,981.77,Jamiefurt,Mobile,0,66,139555.13,27238.43,452
2023-10-16 09:17:02,eba37ba0-be7e-47c8-9608-f8bdbad126dc,192.05,Jameston,Mobile,0,48,37385.46,3202.67,759
2023-03-03 07:27:40,edd691a1-493f-43c7-a43f-26f307588c1a,846.5,North Ralph,Tablet,0,53,58340.47,27238.5,559
2023-10-10 02:55:32,8a8ee18b-8d2b-4cd9-9099-c3b7fc2bcabc,831.31,Rebeccafort,Tablet,0,22,76790.96,35823.5,801
2023-03-26 03:06:57,b28fc8d6-42de-4d17-b033-ada9d8c59f0c,616.94,Nolanfurt,Mobile,0,45,119064.22,10467.03,705
2023-05-27 16:25:48,36054664-f150-4b85-b88a-6570254e37a7,332.98,Lake Benjaminmouth,Desktop,0,28,101211.73,36533.11,661
2024-02-03 06:55:07,78a9adef-eb6f-47ec-b423-2a91ff93f562,338.7,Angelaland,Desktop,0,61,112218.69,916.02,672
2023-08-22 11:00:50,ed3bbfde-7a26-4625-af1f-725614873473,886.15,Riceland,Tablet,0,20,86724.78,30922.17,850
2023-11-14 05:41:03,a9fc5c63-b0d4-4c68-959b-5140c3f373dc,770.9,Gonzalezbury,Tablet,0,63,36756.73,21463.72,477
2023-11-01 07:35:01,feb5f0bb-769a-408f-b815-73ac026ff85b,215.91,Gamblemouth,Mobile,0,21,21672.44,20917.08,762
2023-07-19 21:15:02,4964ac59-7008-4e8e-9071-b50b2af0ecab,143.29,North Justinfurt,Tablet,0,33,61891.04,7677.04,841
2023-04-01 03:35:18,6b8b7d7e-16dd-4a08-bd4a-509374c957ba,238.6,South Ryanburgh,Mobile,0,63,137573.9,33483.28,445
2023-11-18 19:05:01,68564a15-242c-4fd8-9cfe-a4bf1f7adea6,878.38,North Mallorymouth,Mobile,0,58,55705.54,49788.23,638
2023-12-04 02:23:40,ed82718c-078d-4a47-b33e-9bae750efe38,808.81,Smithchester,Mobile,0,54,34914.64,21736.95,444
2023-06-14 03:56:45,a724d084-7ef1-4519-b349-56bced245d1e,850.93,Blevinshaven,Mobile,0,53,23917.66,30307.23,725
2023-09-22 18:35:35,7d5f9879-7d6f-4a66-a1e0-2dc8229c7b7c,712.37,South Rebecca,Desktop,0,32,36115.82,42011.69,736
2023-06-29 17:37:36,5933a304-9c4d-4e91-9baa-abc25d2ebaf8,616.09,Calhounstad,Desktop,0,53,81261.91,33803.06,309
2023-07-20 09:21:01,9657f43e-1547-4632-b152-66a5a3e5bf81,256.24,Wademouth,Tablet,0,18,53051.09,13922.41,558
2023-08-04 18:41:11,e7157c09-a0fc-4832-9c7b-952209d3eade,73.63,Lake Jessica,Mobile,0,19,70639.52,21794.71,570
2024-02-24 14:21:51,ce63f141-deee-4213-a39d-1863db9d45d8,584.48,West Brendaborough,Mobile,0,18,23981.59,27329.78,597
2023-08-13 12:27:30,1f6d57fe-0888-449c-9eee-f3933aa41882,790.89,New Kent,Tablet,0,39,91801.47,4992.62,397
2023-03-17 07:47:50,437cd6e2-2025-4a8f-9f18-aeeeaae64ec3,494.9,Whitehaven,Tablet,0,37,38551.17,47268.54,474
2023-10-20 22:57:05,ff8c6da6-3c44-4cf3-b709-6c230d10fe5e,520.57,Danielberg,Desktop,0,55,36847.21,4794.63,667
2023-05-07 00:20:38,2090cc48-6fa6-4068-9338-194be09c006b,16.01,Garnerport,Tablet,0,70,22360.6,30491.98,717
2023-10-18 10:53:21,fd5955f0-4c1c-4520-ba58-d3586e2ece65,619.12,Michaelborough,Tablet,0,63,74041.3,36540.39,499
2023-12-27 16:33:53,e954f090-90e9-4cfc-8057-f1f15f594000,130.95,East Kylieport,Desktop,0,28,112085.28,18623.89,550
2024-01-06 17:14:17,ed8ab185-c343-467e-9703-33f4ce5ec614,699.35,Margaretland,Desktop,0,26,105885.66,48980.91,349
2024-01-27 13:06:47,c17e1524-1731-49cb-aaf6-183c175baade,331.13,South Cindyberg,Desktop,0,53,45103.85,22801.45,755
2023-08-17 11:07:29,c0f5f726-abb1-4772-8c63-18a6543b3561,639.6,Burtonside,Tablet,0,33,65479.39,13550.66,358
2023-06-09 06:07:06,a9620512-764a-4538-b166-c3609877e833,955.1,New Stevenfort,Desktop,0,63,59788.13,49752.92,478
2023-10-30 13:18:22,8fe9ff8c-0f15-49e0-ba20-c344feea4767,939.04,Caitlintown,Tablet,0,65,133147.59,9923.86,672
2023-10-26 23:31:47,29d70bc1-d91b-4130-a1a3-a3fd6088ed3c,56.26,North Marie,Tablet,0,24,31302.15,45731.77,462
2023-04-28 01:57:17,dd9020ec-4084-473d-887e-b2d755bcab9d,818.9,Port Susanchester,Mobile,0,38,85850.51,21770.1,485
2023-05-15 21:10:17,1ccf1685-a859-4361-905b-6e2de42aa930,468.38,Stevenmouth,Mobile,0,63,90628.72,26915.14,711
2023-05-14 07:50:37,0ac36782-31fd-4db5-b33b-f2a62685658d,49.97,Mirandafort,Mobile,0,23,147812.63,13818.02,319
2023-10-12 13:34:27,96889706-a3a7-4da4-8c85-003562d77d28,969.68,North Leeland,Mobile,0,19,53114.52,48192.05,846
2024-02-12 18:17:53,fc735ecc-5417-457a-bfa7-1d8f4c88e10b,891.99,Zhangshire,Desktop,0,50,20909.1,37961.62,782
